variant,task,model,seed,peft,peft_type,type,metric_key,metric_value,trainable_params_count,train_time,avg_memory_allocated_mb,max_memory_allocated_mb,avg_memory_reserved_mb,max_memory_reserved_mb,train_samples_per_second,train_steps_per_second,total_flos,rank,lora_alpha,lora_dropout,lora_ranks,model_family,file
kd-lora,qqp,roberta,42,lora,lora,1,eval_accuracy,0.8625278258718774,0.739586,509.6541,358.72716800000006,358.727168,1172.307968,1172.307968,2141.723,16.735,3.677415745467187e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_qqp_roberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,qqp,roberta,42,mrlora,mrlora,1,eval_accuracy,0.8790502102399208,0.868658,756.2959,361.11820800000004,361.118208,1843.396608,1843.396608,1443.268,11.277,3.688237452440371e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_qqp_roberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,qqp,roberta,42,olora,olora,1,eval_accuracy,0.8635666584219639,0.739586,507.7631,358.340608,358.340608,1172.307968,1172.307968,2149.699,16.797,3.677415745467187e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_qqp_roberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,qqp,roberta,42,rslora,rslora,1,eval_accuracy,0.8679198614889934,0.739586,446.6249,358.340608,358.340608,1184.89088,1184.89088,2443.97,19.097,3.677415745467187e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_qqp_roberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,rte,roberta,42,adalora,adalora,1,eval_accuracy,0.5270758122743683,0.813458,11.119,361.178112,361.178112,3449.81504,3449.81504,671.825,5.396,1036541837180928.0,8,16,0.05,"[32, 16, 8, 4, 2]",roberta,results/kd-lora/task_rte_roberta_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,rte,roberta,42,dora,dora,1,eval_accuracy,0.5487364620938628,0.748802,12.8566,360.12032,360.12032,4076.8634880000004,4076.863488,581.024,4.667,1035016083603456.0,8,16,0.05,"[32, 16, 8, 4, 2]",roberta,results/kd-lora/task_rte_roberta_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,rte,roberta,42,lora,lora,1,eval_accuracy,0.5487364620938628,0.739586,10.8501,359.323648,359.323648,3447.7178880000006,3447.717888,688.476,5.53,1034798650884096.0,8,16,0.05,"[32, 16, 8, 4, 2]",roberta,results/kd-lora/task_rte_roberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,rte,roberta,42,mrlora,mrlora,1,eval_accuracy,0.5487364620938628,0.868658,5.6511,361.511424,361.511424,1851.785216,1851.785216,1321.865,10.617,259460954062848.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_rte_roberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,rte,roberta,42,olora,olora,1,eval_accuracy,0.5523465703971119,0.739586,9.9199,359.972864,359.972864,3447.7178880000006,3447.717888,753.032,6.048,1034798650884096.0,8,16,0.05,"[32, 16, 8, 4, 2]",roberta,results/kd-lora/task_rte_roberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,rte,roberta,42,rslora,rslora,1,eval_accuracy,0.5451263537906137,0.739586,10.416,359.972864,359.972864,3447.7178880000006,3447.717888,717.164,5.76,1034798650884096.0,8,16,0.05,"[32, 16, 8, 4, 2]",roberta,results/kd-lora/task_rte_roberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,123,adalora,adalora,1,eval_accuracy,0.8853211009174312,0.813458,85.6823,359.550976,359.550976,1191.182336,1191.182336,2358.096,18.452,6828219269382144.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_123/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,123,dora,dora,1,eval_accuracy,0.908256880733945,0.748802,85.3556,359.177216,359.177216,1342.17728,1342.17728,2367.122,18.523,6818168240603136.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_123/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,123,lora,lora,1,eval_accuracy,0.908256880733945,0.739586,70.4151,357.5592960000001,357.559296,1189.085184,1189.085184,2869.37,22.453,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_123/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,123,mrlora,mrlora,1,eval_accuracy,0.9174311926605505,0.868658,121.3544,361.063936,361.063936,1855.97952,1855.97952,1664.933,13.028,6836796587507712.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_123/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,123,olora,olora,1,eval_accuracy,0.9025229357798165,0.739586,70.3947,358.14912,358.14912,1184.89088,1184.89088,2870.201,22.459,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_123/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,123,rslora,rslora,1,eval_accuracy,0.9139908256880734,0.739586,75.2746,359.13215999999994,359.13216,1189.085184,1189.085184,2684.132,21.003,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_123/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,2024,adalora,adalora,1,eval_accuracy,0.8944954128440367,0.813458,76.6765,360.14079999999996,360.1408,1191.182336,1191.182336,2635.059,20.619,6828219269382144.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_2024/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,2024,dora,dora,1,eval_accuracy,0.908256880733945,0.748802,86.5825,359.76704,359.76704,1342.17728,1342.17728,2333.579,18.26,6818168240603136.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_2024/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,2024,lora,lora,1,eval_accuracy,0.9094036697247706,0.739586,71.041,357.5592960000001,357.559296,1189.085184,1189.085184,2844.088,22.255,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_2024/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,2024,mrlora,mrlora,1,eval_accuracy,0.9174311926605505,0.868658,121.2107,361.063936,361.063936,1855.97952,1855.97952,1666.907,13.043,6836796587507712.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_2024/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,2024,olora,olora,1,eval_accuracy,0.9071100917431193,0.739586,70.8363,358.14912,358.14912,1184.89088,1184.89088,2852.31,22.319,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_2024/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,2024,rslora,rslora,1,eval_accuracy,0.9174311926605505,0.739586,70.9986,358.935552,358.935552,1189.085184,1189.085184,2845.789,22.268,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_2024/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,42,adalora,adalora,1,eval_accuracy,0.8956422018348624,0.813458,77.2022,359.550976,359.550976,1182.793728,1182.793728,2617.114,20.479,6828219269382144.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,42,dora,dora,1,eval_accuracy,0.911697247706422,0.748802,93.4996,357.706752,357.706752,1346.371584,1346.371584,2160.939,16.909,6818168240603136.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,42,lora,lora,1,eval_accuracy,0.9128440366972477,0.739586,75.6544,357.5592960000001,357.559296,1180.696576,1180.696576,2670.659,20.898,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,42,mrlora,mrlora,1,eval_accuracy,0.9174311926605505,0.868658,109.3295,359.68768,359.68768,1855.97952,1855.97952,1848.055,14.461,6836796587507712.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,42,olora,olora,1,eval_accuracy,0.9094036697247706,0.739586,72.9798,357.5592960000001,357.559296,1184.89088,1184.89088,2768.533,21.664,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,sst2,roberta,42,rslora,rslora,1,eval_accuracy,0.9162844036697247,0.739586,75.0894,357.5592960000001,357.559296,1184.89088,1184.89088,2690.751,21.055,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_sst2_roberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,stsb,roberta,42,adalora,adalora,1,eval_pearson,0.2843007682016843,0.812689,9.5161,360.316928,360.316928,1186.988032,1186.988032,1812.407,14.187,583034361348096.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_stsb_roberta_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,stsb,roberta,42,dora,dora,1,eval_pearson,0.8279744416702421,0.748033,9.6799,359.2816639999999,359.281664,1346.371584,1346.371584,1781.727,13.946,582176156418048.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_stsb_roberta_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,stsb,roberta,42,lora,lora,1,eval_pearson,0.8275107971336504,0.738817,7.4567,359.02156799999995,359.021568,1182.793728,1182.793728,2312.955,18.105,582053850513408.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_stsb_roberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,stsb,roberta,42,mrlora,mrlora,1,eval_pearson,0.8462931238382725,0.867889,12.9174,361.246208,361.246208,1855.97952,1855.97952,1335.174,10.451,583766737158144.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_stsb_roberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,stsb,roberta,42,olora,olora,1,eval_pearson,0.828909567551957,0.738817,8.5524,359.367168,359.367168,1172.307968,1172.307968,2016.618,15.785,582053850513408.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_stsb_roberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,stsb,roberta,42,rslora,rslora,1,eval_pearson,0.8417113176020995,0.738817,7.2054,359.11168,359.11168,1184.89088,1184.89088,2393.624,18.736,582053850513408.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_stsb_roberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,wnli,roberta,42,adalora,adalora,1,eval_accuracy,0.4225352112676056,0.813458,2.9826,361.178112,361.178112,3449.81504,3449.81504,638.704,5.029,259135459295232.0,8,16,0.05,"[32, 16, 8, 4, 2]",roberta,results/kd-lora/task_wnli_roberta_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,wnli,roberta,42,dora,dora,1,eval_accuracy,0.4084507042253521,0.748802,3.58,360.12032,360.12032,4076.8634880000004,4076.863488,532.118,4.19,258754020900864.0,8,16,0.05,"[32, 16, 8, 4, 2]",roberta,results/kd-lora/task_wnli_roberta_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,wnli,roberta,42,lora,lora,1,eval_accuracy,0.4084507042253521,0.739586,3.9344,358.989312,358.989312,3456.106496,3456.106496,484.19,3.813,258699662721024.0,8,16,0.05,"[32, 16, 8, 4, 2]",roberta,results/kd-lora/task_wnli_roberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,wnli,roberta,42,mrlora,mrlora,1,eval_accuracy,0.30985915492957744,0.868658,2.1603,361.445888,361.445888,1843.396608,1843.396608,881.84,6.944,64865238515712.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/kd-lora/task_wnli_roberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,wnli,roberta,42,olora,olora,1,eval_accuracy,0.4507042253521127,0.739586,2.8545,359.972864,359.972864,3447.7178880000006,3447.717888,667.361,5.255,258699662721024.0,8,16,0.05,"[32, 16, 8, 4, 2]",roberta,results/kd-lora/task_wnli_roberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,wnli,roberta,42,rslora,rslora,1,eval_accuracy,0.5633802816901409,0.739586,3.0195,359.972864,359.972864,3447.7178880000006,3447.717888,630.897,4.968,258699662721024.0,8,16,0.05,"[32, 16, 8, 4, 2]",roberta,results/kd-lora/task_wnli_roberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,cola,roberta,123,adalora,adalora,2,eval_matthews_correlation,0.0,1.034786,18.0462,535.942656,535.942656,2076.18048,2076.18048,1421.522,11.138,1712777324396544.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_cola_roberta_123/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,cola,roberta,123,dora,dora,2,eval_matthews_correlation,0.5364128958265776,0.905474,16.4954,533.82912,533.82912,2399.141888,2399.141888,1555.165,12.185,1710221684637696.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_cola_roberta_123/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,cola,roberta,123,lora,lora,2,eval_matthews_correlation,0.509956265936642,0.887042,12.6886,531.973632,531.973632,2076.18048,2076.18048,2021.729,15.841,1709857484832768.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_cola_roberta_123/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,cola,roberta,123,mrlora,mrlora,2,eval_matthews_correlation,0.5468753188432375,1.145186,87.9012,536.539136,536.539136,3424.649216,3424.649216,291.839,4.573,1714958094041088.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_cola_roberta_123/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
lora,cola,roberta,123,olora,olora,2,eval_matthews_correlation,0.47745692156806036,0.887042,12.1078,533.415424,533.415424,2067.791872,2067.791872,2118.723,16.601,1709857484832768.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_cola_roberta_123/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,cola,roberta,123,rslora,rslora,2,eval_matthews_correlation,0.5103111740675049,0.887042,12.6947,534.201856,534.201856,2071.986176,2071.986176,2020.76,15.833,1709857484832768.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_cola_roberta_123/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,cola,roberta,42,adalora,adalora,2,eval_matthews_correlation,0.0,1.034786,18.662,535.942656,535.942656,2076.18048,2076.18048,1374.611,10.771,1712777324396544.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_cola_roberta_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,cola,roberta,42,dora,dora,2,eval_matthews_correlation,0.5235990316279782,0.905474,17.4176,533.82912,533.82912,2399.141888,2399.141888,1472.823,11.54,1710221684637696.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_cola_roberta_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,cola,roberta,42,lora,lora,2,eval_matthews_correlation,0.4993098481666323,0.887042,13.4167,531.973632,531.973632,2076.18048,2076.18048,1912.018,14.981,1709857484832768.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_cola_roberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,cola,roberta,42,mrlora,mrlora,2,eval_matthews_correlation,0.5290037338732806,1.145186,30.4409,534.310912,534.310912,3399.483392,3399.483392,842.715,6.603,1714958094041088.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_cola_roberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
lora,cola,roberta,42,olora,olora,2,eval_matthews_correlation,0.49149018389366794,0.887042,12.8766,533.415424,533.415424,2067.791872,2067.791872,1992.218,15.61,1709857484832768.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_cola_roberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,cola,roberta,42,rslora,rslora,2,eval_matthews_correlation,0.5287745826239029,0.887042,13.1496,534.201856,534.201856,2071.986176,2071.986176,1950.854,15.286,1709857484832768.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_cola_roberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,mnli,roberta,123,adalora,adalora,2,matched_accuracy,0.8456444218033622,1.035555,845.8101,535.171584,535.171584,2076.18048,2076.18048,1392.873,10.882,7.84312481957806e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_123/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,mnli,roberta,123,dora,dora,2,matched_accuracy,0.8660213958227203,0.906243,753.453,532.271616,532.271616,2394.947584,2394.947584,1563.609,12.216,7.83142275168338e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_123/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,mnli,roberta,123,lora,lora,2,matched_accuracy,0.8651044319918492,0.887811,575.0072,531.988992,531.988992,2076.18048,2076.18048,2048.854,16.007,7.829754801133978e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_123/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,mnli,roberta,123,mrlora,mrlora,2,matched_accuracy,0.8675496688741722,1.145955,3487.6932,537.734144,537.734144,3424.649216,3424.649216,337.789,5.278,7.85311190703145e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_123/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
lora,mnli,roberta,123,olora,olora,2,matched_accuracy,0.8639836984207845,0.887811,575.1617,532.775424,532.775424,2067.791872,2067.791872,2048.304,16.002,7.829754801133978e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_123/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,mnli,roberta,123,rslora,rslora,2,matched_accuracy,0.3544574630667346,0.887811,594.006,531.988992,531.988992,2076.18048,2076.18048,1983.323,15.495,7.829754801133978e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_123/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,mnli,roberta,2024,adalora,adalora,2,matched_accuracy,0.8534895568008151,1.035555,3075.4309,535.5648,535.5648,2076.18048,2076.18048,383.07,5.986,7.84312481957806e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_2024/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,mnli,roberta,2024,dora,dora,2,matched_accuracy,0.8631686194600102,0.906243,2859.7533,532.664832,532.664832,2394.947584,2394.947584,411.961,6.437,7.83142275168338e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_2024/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,mnli,roberta,2024,lora,lora,2,matched_accuracy,0.8650025471217524,0.887811,2218.2676,532.382208,532.382208,2076.18048,2076.18048,531.093,8.298,7.829754801133978e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_2024/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,mnli,roberta,2024,olora,olora,2,matched_accuracy,0.8638818135506877,0.887811,2259.459,533.16864,533.16864,2067.791872,2067.791872,521.411,8.147,7.829754801133978e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_2024/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,mnli,roberta,2024,rslora,rslora,2,matched_accuracy,0.8705043301069791,0.887811,2231.7195,532.382208,532.382208,2076.18048,2076.18048,527.892,8.248,7.829754801133978e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_2024/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,mnli,roberta,42,adalora,adalora,2,matched_accuracy,0.8472745797249108,1.035555,798.8606,535.171584,535.171584,2074.083328,2074.083328,1474.733,11.521,7.84312481957806e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,mnli,roberta,42,dora,dora,2,matched_accuracy,0.865206316861946,0.906243,733.4567,532.271616,532.271616,2394.947584,2394.947584,1606.238,12.549,7.83142275168338e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,mnli,roberta,42,lora,lora,2,matched_accuracy,0.865206316861946,0.887811,574.1476,531.988992,531.988992,2076.18048,2076.18048,2051.922,16.031,7.829754801133978e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,mnli,roberta,42,mrlora,mrlora,2,matched_accuracy,0.8664289353031075,1.145955,1387.0029,535.773696,535.773696,3407.872,3407.872,849.39,6.636,7.85311190703145e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
lora,mnli,roberta,42,olora,olora,2,matched_accuracy,0.8602139582272033,0.887811,580.0978,532.775424,532.775424,2067.791872,2067.791872,2030.875,15.866,7.829754801133978e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,mnli,roberta,42,rslora,rslora,2,matched_accuracy,0.8681609780947529,0.887811,563.8951,531.988992,531.988992,2076.18048,2076.18048,2089.229,16.322,7.829754801133978e+16,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mnli_roberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,mrpc,roberta,123,adalora,adalora,2,eval_accuracy,0.6838235294117647,1.034786,8.3533,535.942656,535.942656,2076.18048,2076.18048,1317.325,10.415,741351352172544.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mrpc_roberta_123/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,mrpc,roberta,123,dora,dora,2,eval_accuracy,0.7843137254901961,0.905474,7.5117,533.82912,533.82912,2399.141888,2399.141888,1464.914,11.582,740245213544448.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mrpc_roberta_123/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,mrpc,roberta,123,lora,lora,2,eval_accuracy,0.7720588235294118,0.887042,5.8882,531.973632,531.973632,2076.18048,2076.18048,1868.82,14.775,740087574822912.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mrpc_roberta_123/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,mrpc,roberta,123,mrlora,mrlora,2,eval_accuracy,0.7990196078431373,1.145186,12.2839,534.310912,534.310912,3399.483392,3399.483392,895.809,7.082,742295322230784.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mrpc_roberta_123/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
lora,mrpc,roberta,123,olora,olora,2,eval_accuracy,0.7867647058823529,0.887042,6.0032,533.415424,533.415424,2067.791872,2067.791872,1833.033,14.492,740087574822912.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mrpc_roberta_123/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,mrpc,roberta,123,rslora,rslora,2,eval_accuracy,0.8014705882352942,0.887042,5.4014,534.201856,534.201856,2071.986176,2071.986176,2037.232,16.107,740087574822912.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mrpc_roberta_123/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,mrpc,roberta,2024,adalora,adalora,2,eval_accuracy,0.6838235294117647,1.034786,9.5506,535.942656,535.942656,2076.18048,2076.18048,1152.174,9.109,741351352172544.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mrpc_roberta_2024/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,mrpc,roberta,2024,dora,dora,2,eval_accuracy,0.7549019607843137,0.905474,9.0482,533.82912,533.82912,2399.141888,2399.141888,1216.156,9.615,740245213544448.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mrpc_roberta_2024/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,mrpc,roberta,2024,lora,lora,2,eval_accuracy,0.7696078431372549,0.887042,7.4634,531.973632,531.973632,2076.18048,2076.18048,1474.395,11.657,740087574822912.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mrpc_roberta_2024/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,mrpc,roberta,2024,olora,olora,2,eval_accuracy,0.7892156862745098,0.887042,7.6618,533.415424,533.415424,2067.791872,2067.791872,1436.214,11.355,740087574822912.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mrpc_roberta_2024/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,mrpc,roberta,2024,rslora,rslora,2,eval_accuracy,0.8602941176470589,0.887042,7.3854,534.201856,534.201856,2071.986176,2071.986176,1489.96,11.78,740087574822912.0,8,16,0.05,"[8, 4, 2, 1]",roberta,results/lora/task_mrpc_roberta_2024/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,mrpc,roberta,42,adalora,adalora,2,eval_accuracy,0.6838235294117647,1.034786,21.3214,535.878656,535.878656,6241.124352,6241.124352,516.1,4.08,2965405408690176.0,8,16,0.05,"[32, 16, 8, 4, 2]",roberta,results/lora/task_mrpc_roberta_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
